Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
315,809,N,Nebraska,29,33,62,126,127,350,68.5
315,810,N,Wisconsin,34,32,66,6.5,9,-450,4
315,811,N,Minnesota,42,33,75,139.5,138.5,450,75.5
315,812,N,Purdue,39,34,73,8,10,-650,7.5
315,813,N,Iowa,27,26,53,142,141.5,300,75
315,814,N,Michigan,40,34,74,8,8,-400,2
315,815,N,Florida,25,51,76,135,136.5,160,0.5
315,816,N,LSU,35,38,73,2,4,-190,72
315,817,N,Auburn,36,37,73,8,8,-410,5.5
315,818,N,SouthCarolina,36,28,64,147.5,146.5,310,77.5
315,819,N,Alabama,29,26,55,136.5,136.5,700,74.5
315,820,N,Kentucky,39,34,73,11.5,13,-1100,4.5
315,821,N,MississippiSt,28,48,76,147,146,210,77.5
315,822,N,Tennessee,34,49,83,5,5.5,-260,2
315,823,N,UAB,29,30,59,124.5,124,145,65
315,824,N,OldDominion,28,33,61,3.5,3.5,-170,2
315,825,N,SouthernMiss,29,30,59,1,1,-120,70.5
315,826,N,WesternKentucky,27,43,70,132,132,100,0.5
315,827,N,SouthAlabama,28,39,67,130,131.5,200,69
315,828,N,TexasState,34,45,79,5.5,6,-250,2
315,829,N,ULMonroe,26,41,67,159.5,154.5,135,3
315,830,N,GeorgiaSouthern,42,39,81,1.5,2.5,-155,81
315,831,N,Xavier,34,24,67,136,133,230,71
315,832,N,Villanova,28,30,71,6,6,-280,6.5
315,833,N,SetonHall,33,48,81,136,142,170,76.5
315,834,N,Marquette,36,43,79,6.5,4.5,-200,1
315,835,N,CentralMichigan,42,39,81,165.5,163,700,86
315,836,N,Buffalo,37,48,85,11.5,13,-1100,11
315,837,N,NorthernIllinois,23,44,67,149,147,142,3
315,838,N,BowlingGreen,46,25,71,1.5,3.5,-165,77.5
315,839,N,FloridaState,35,34,69,126.5,123,325,66.5
315,840,N,Virginia,31,28,59,9,8.5,-425,7.5
315,841,N,Duke,44,30,74,2,4.5,-240,3.5
315,842,N,NorthCarolina,44,29,73,164,164.5,190,87.5
315,843,N,IowaState,35,28,63,1,2.5,-160,70
315,844,N,KansasState,25,34,59,131.5,130,140,1.5
315,845,N,WestVirginia,40,34,74,147.5,146,375,79.5
315,846,N,Kansas,48,40,88,10.5,9.5,-500,3.5
315,847,N,Colorado,33,28,61,131,130.5,125,69
315,848,N,WashingtonU,27,39,66,1.5,2.5,-145,3
315,849,N,Oregon,35,32,79,1.5,2.5,-150,70.5
315,850,N,ArizonaState,28,39,75,132.5,132,130,0.5
315,851,N,SanDiegoState,34,31,65,142.5,141.5,400,75.5
315,852,N,Nevada,29,27,56,10.5,9.5,-550,8
315,853,N,FresnoState,27,33,60,142,145.5,160,3.5
315,854,N,UtahState,50,35,85,3,4,-190,77
315,855,N,LongBeachState,33,34,67,139,138.5,350,74
315,856,N,CalIrvine,27,48,75,9.5,9,-450,7.5
315,857,N,CSFullerton,25,39,64,137.5,137,160,71.5
315,858,N,CalSantaBarb,28,30,58,2,4,-190,2
315,859,N,WeberState,22,27,49,149,147.5,180,2.5
315,860,N,Montana,42,36,78,5,5,-220,77.5
315,861,N,SouthernUtah,21,40,61,144.5,146.5,145,2.5
315,862,N,EWashington,39,38,77,3,3.5,-170,77
315,307851,N,Grambling,24,47,71,144,144,170,74.5
315,307852,N,PrairieViewA&M,27,54,81,3.5,4.5,-200,2
315,307853,N,AlabamaState,30,36,66,155,153.5,375,81
315,307854,N,TexasSouthern,40,40,80,9,9,-500,3
315,307855,V,Howard,26,43,69,155,155,170,81
315,307856,H,NorfolkSt,34,41,75,5,4.5,-200,1
315,307857,N,NCCentral,28,37,65,131,131,100,69
315,307858,N,NCarolinaA&T,24,39,63,0,1,-120,1.5
315,307859,N,NewOrleansU,35,44,79,137.5,138,225,74
315,307860,N,SamHoustonSt,34,42,76,5,6,-275,4
315,307861,N,SELouisiana,27,39,66,129.5,127.5,170,69.5
315,307862,N,AbileneChristian,37,32,69,4.5,4.5,-200,0
315,307863,N,UTRioGrandeValley,32,40,72,138.5,138.5,375,75.5
315,307864,N,NewMexicoState,40,39,79,9.5,9.5,-500,3.5
315,307865,N,GrandCanyon,40,38,78,145,145,105,0.5
315,307866,N,UtahValley,44,30,74,1,1,-125,79
316,601,N,Pennsylvania,34,24,58,134,1.5,-125,1
316,602,N,Harvard,36,30,66,0,135,105,73.5
316,603,V,Princeton,34,43,77,142.5,139,625,76.5
316,604,H,Yale,46,37,83,10.5,11,-950,4
316,605,N,Wisconsin,27,28,55,128.5,128,210,69.5
316,606,N,MichiganState,35,32,67,4.5,5.5,-260,1.5
316,607,N,Minnesota,19,30,49,130,131.5,375,68.5
316,608,N,Michigan,38,38,76,9.5,9,-500,1
316,609,N,Florida,34,28,62,134,132.5,145,69
316,610,N,Auburn,30,35,65,2.5,3.5,-170,2.5
316,611,N,Tennessee,36,46,82,142,139.5,115,74
316,612,N,Kentucky,34,44,78,0,2,-135,1.5
316,613,N,RhodeIsland,29,22,51,126.5,126.5,125,67
316,614,N,StBonaventure,27,41,68,1.5,2.5,-145,3.5
316,615,N,SaintLouis,29,38,67,129.5,128,140,67.5
316,616,N,Davidson,29,15,44,2.5,3,-160,2
316,617,N,MemphisU,26,32,58,149,150.5,260,79.5
316,618,N,HoustonU,36,25,61,7.5,7.5,-330,2
316,619,N,WichitaState,32,31,63,129.5,128.5,180,69.5
316,620,N,Cincinnati,29,37,66,6,5,-220,5
316,621,N,TexasState,15,31,46,138.5,138.5,-110,3.5
316,622,N,GeorgiaState,28,31,59,1.5,0,-110,71.5
316,623,N,GeorgiaSouthern,22,36,58,3.5,4.5,-200,4.5
316,624,N,UTArlington,30,37,67,146.5,144.5,170,75.5
316,625,N,IowaState,32,46,78,149,144.5,100,77
316,626,N,Kansas,22,44,66,2,1,-120,4
316,627,N,SanDiegoState,32,25,57,139,134.5,225,72.5
316,628,N,UtahState,34,30,64,5,6,-275,3
316,629,N,SetonHall,26,46,72,138,136,175,72.5
316,630,N,Villanova,28,46,74,4.5,4.5,-210,2
316,631,N,BowlingGreen,38,35,73,160.5,156.5,525,84.5
316,632,N,Buffalo,39,48,87,10.5,11,-750,6.5
316,633,N,FloridaState,36,27,63,147.5,146.5,280,77.5
316,634,N,Duke,36,37,73,7,7.5,-360,4.5
316,635,N,WesternKentucky,27,29,56,128,2.5,-140,3.5
316,636,N,OldDominion,30,32,62,1,122.5,120,66.5
316,637,N,Oregon,28,40,68,1,2,-135,1
316,638,N,WashingtonU,26,22,48,122.5,121,115,64.5
316,639,N,CSFullerton,24,40,64,132,128,350,69
316,640,N,CalIrvine,42,50,92,8.5,9,-450,2
316,641,N,EWashington,31,31,62,143,140,210,75
316,642,N,Montana,26,42,68,5.5,6,-260,6
316,307881,V,MDBaltimoreCo,20,29,49,125,122.5,600,64.5
316,307882,H,Vermont,28,38,66,12,10.5,-900,3.5
316,307883,V,NCCentral,22,28,50,139,134.5,148,0.5
316,307884,H,NorfolkSt,32,15,47,4.5,4,-175,71
316,307885,N,TexasSouthern,41,45,86,1,1.5,-130,2.5
316,307886,N,PrairieViewA&M,45,47,92,161,158,110,85
316,307887,N,NewOrleansU,29,31,60,133.5,133,180,1.5
316,307888,N,AbileneChristian,40,37,77,5,4.5,-220,72.5
316,307889,N,GrandCanyon,30,27,57,141,137,160,0.5
316,307890,N,NewMexicoState,41,48,89,4,4,-190,73.5
317,645,N,Yale,43,54,97,4,4,-190,2.5
317,646,N,Harvard,42,43,85,145.5,143.5,160,77.5
317,647,N,SaintLouis,25,30,55,121.5,119.5,115,2
317,648,N,StBonaventure,34,19,53,1,2,-135,66
317,649,N,Auburn,32,52,84,150.5,145,210,77
317,650,N,Tennessee,23,41,64,4,5,-260,6
317,651,N,UTArlington,31,33,64,140,135,170,73.5
317,652,N,GeorgiaState,36,37,73,3.5,4,-200,1
317,653,N,Cincinnati,33,36,69,129.5,127,190,68.5
317,654,N,HoustonU,30,27,57,4,5,-240,4.5
317,655,N,Michigan,31,29,60,133.5,1.5,-125,68.5
317,656,N,MichiganState,23,42,65,1,132,105,1.5
318,661,V,Quinnipiac,33,48,81,143.5,146.5,190,78
318,662,H,NJIT,37,55,92,5,5.5,-240,2.5
319,669,N,FairleighDickinson,34,48,82,1.5,2,-135,3
319,670,N,PrairieViewA&M,41,35,76,150,148.5,115,80
319,671,N,Belmont,37,44,81,3,2.5,-155,81.5
319,672,N,Temple,31,39,70,154.5,154.5,135,0.5
319,673,V,Hofstra,42,36,78,161.5,164,375,88
319,674,H,NCState,39,45,84,11,9,-500,7
319,675,V,SouthDakotaState,35,38,73,153,153.5,280,81.5
319,676,H,Texas,43,36,79,9,7.5,-360,2
319,677,V,StFrancisPA,40,32,72,146.5,151.5,900,80
319,678,H,IndianaU,34,55,89,18.5,16,-1600,11
319,681,V,Campbell,32,37,69,142.5,144.5,375,77.5
319,682,H,NCGreensboro,33,51,84,11,9,-500,5.5
319,683,V,Lipscomb,42,47,89,147,149,125,81.5
319,684,H,Davidson,47,34,81,2,2.5,-145,0
319,685,V,SanDiego,30,30,60,152.5,156,260,82
319,686,H,MemphisU,37,37,74,6,7,-330,2.5
319,687,V,Arkansas,42,42,84,142.5,144.5,260,76.5
319,688,H,Providence,31,41,72,5.5,7,-330,6.5
319,689,V,LoyolaChicago,31,30,61,134,137,300,73.5
319,690,H,Creighton,36,34,70,9,8,-400,3
319,691,V,Dayton,35,38,73,137.5,139.5,180,75
319,692,H,Colorado,37,41,78,5,4.5,-220,2.5
319,693,V,CSNorthridge,40,44,84,156.5,160,550,85
319,694,H,UtahValley,44,48,92,11.5,11.5,-800,6.5
319,705,V,IUPUI,38,35,73,165.5,166,280,88.5
319,706,H,Marshall,40,38,78,9,7.5,-360,5.5
319,707,V,Cornell,40,42,89,1,135,105,75
319,708,H,RobertMorris,37,45,98,133,1.5,-125,2
319,893,V,WrightState,33,36,69,131.5,131,600,71.5
319,894,H,Clemson,33,42,75,13.5,12,-900,7
320,713,N,ArizonaState,38,36,74,1,2,-140,80.5
320,714,N,StJohns,25,40,65,151,153,120,3.5
320,715,N,NCCentral,34,40,74,133,131,175,71
320,716,N,NorthDakotaState,40,38,78,5.5,4.5,-210,0.5
320,717,V,Toledo,27,37,64,142,143.5,210,75
320,718,H,Xavier,27,51,78,5.5,6,-260,4
320,719,V,NorfolkSt,28,39,80,143,146.5,1100,77.5
320,720,H,Alabama,35,32,79,16.5,16.5,-2500,8
320,723,V,Harvard,35,36,71,152,152,210,80.5
320,724,H,Georgetown,36,32,68,5,6,-260,4
320,725,V,SamHoustonSt,30,39,69,145,148.5,600,77
320,726,H,TCU,34,48,82,14,12,-900,6
320,727,V,Butler,30,46,76,143,142.5,180,74
320,728,H,Nebraska,31,49,80,5.5,5,-220,2.5
320,737,V,GrandCanyon,32,31,63,143,154,190,81.5
320,738,H,WestVirginia,36,41,77,6,5.5,-240,2.5
320,739,V,CentralMichigan,42,44,86,166.5,165,240,88.5
320,740,H,Depaul,46,54,100,5,7,-300,3
320,741,V,Howard,36,36,72,160,162,500,84
320,742,H,CoastalCarolina,31,50,81,11.5,11,-700,9
320,743,V,StonyBrook,48,18,79,136.5,138,275,75
320,744,H,SouthFlorida,30,36,82,6.5,7.5,-350,8.5
320,745,V,LoyolaMarymount,29,27,56,1.5,2,-130,73
320,746,H,CaliforniaBaptist,21,34,55,137.5,139.5,110,0.5
320,747,V,UAB,34,44,78,138.5,144.5,100,0.5
320,748,H,Brown,37,46,83,2.5,1,-120,78
320,749,V,TexasSouthern,43,38,95,157,160,-110,86
320,750,H,NewOrleansU,38,43,89,1.5,0,-110,1.5
320,751,V,Grambling,41,32,73,142,144.5,425,78
320,752,H,UTRioGrandeValley,42,32,74,10.5,10,-600,6
320,753,V,WiscGreenBay,59,43,102,154,157.5,500,87
320,754,H,ETennesseeSt,49,45,94,11,11,-700,8.5
320,755,V,Presbyterian,34,39,73,145,153,180,80
320,756,H,SeattleU,31,37,68,5,4.5,-220,4.5
320,887,V,SouthernMiss,32,36,68,10.5,9.5,-550,8.5
320,888,H,Longwood,41,49,90,134,136,400,74
320,895,V,WichitaState,35,41,76,137.5,143.5,160,76.5
320,896,H,Furman,31,39,70,5.5,4,-190,3
321,757,N,SaintMarysCA,30,27,57,129,127.5,170,68.5
321,758,N,Villanova,28,33,61,5,3.5,-200,3.5
321,759,N,OldDominion,19,29,48,129,126.5,650,67
321,760,N,Purdue,32,29,61,12.5,12.5,-1000,3.5
321,761,N,MurrayState,42,41,83,148,154.5,135,83
321,762,N,Marquette,35,29,64,5,3,-155,4
321,763,N,Vermont,27,42,69,133,132.5,350,70.5
321,764,N,FloridaState,27,49,76,11.5,8.5,-450,5.5
321,765,N,Belmont,40,37,77,147,151.5,145,80.5
321,766,N,Maryland,34,45,79,4,3.5,-170,3.5
321,767,N,Yale,29,45,74,160.5,157.5,240,82
321,768,N,LSU,45,34,79,8.5,7,-300,0
321,769,N,SetonHall,30,38,68,142.5,145,145,1.5
321,770,N,Wofford,40,44,84,2.5,3.5,-170,77.5
321,771,N,AbileneChristian,13,31,44,132,132,1500,68.5
321,772,N,Kentucky,39,40,79,22,20,-5000,6
321,773,N,Minnesota,38,48,86,134,137,190,74
321,774,N,Louisville,33,43,76,5.5,5,-240,3.5
321,775,N,Bradley,35,30,65,132,134.5,1500,73
321,776,N,MichiganState,34,42,76,19,17.5,-5000,11
321,777,N,Florida,37,33,70,132.5,136,140,73
321,778,N,Nevada,28,33,61,3,3,-160,5
321,779,N,Montana,21,34,55,131,128.5,1000,69
321,780,N,Michigan,34,40,74,16,15.5,-2000,5
321,781,N,NewMexicoState,29,48,77,143,145.5,230,77
321,782,N,Auburn,32,46,78,7.5,6,-280,3
321,783,N,Northeastern,25,28,53,144,143,240,76
321,784,N,Kansas,37,50,87,8.5,6.5,-300,1
321,785,N,FairleighDickinson,17,32,49,151.5,152.5,1904,78.5
321,786,N,Gonzaga,53,34,87,26.5,28.5,-10000,9
321,787,N,Baylor,38,40,78,135,129.5,125,71
321,788,N,Syracuse,37,32,69,1.5,2.5,-145,2.5
321,793,V,FlaAtlantic,30,36,66,137,143.5,170,76.5
321,794,H,CharlestonSou,34,34,68,4.5,4.5,-200,1
321,795,V,StFrancisNY,32,40,72,155,157.5,300,82
321,796,H,Hampton,39,42,81,9,8,-400,2.5
321,889,V,CSBakersfield,34,32,66,137,144,200,74.5
321,890,H,CSFullerton,16,42,58,8.5,5.5,-250,6.5
321,891,V,KentState,41,36,77,154.5,156.5,135,84.5
321,892,H,ULMonroe,42,45,87,3.5,3,-155,2
322,797,N,NorthDakotaState,27,35,62,148.5,150,2208,76
322,798,N,Duke,31,54,85,27,27.5,-30000,15.5
322,799,N,CentralFlorida,34,39,73,124.5,1.5,-125,70
322,800,N,VaCommonwealth,24,34,58,0,126.5,105,2.5
322,801,N,GardnerWebb,36,20,56,131,128,2000,69
322,802,N,Virginia,30,41,71,24.5,22.5,-10000,14.5
322,803,N,Oklahoma,50,45,95,142,142.5,100,76.5
322,804,N,Mississippi,33,39,72,1.5,1,-120,5
322,805,N,Iowa,31,48,79,139,137,180,74
322,806,N,Cincinnati,36,36,72,3,4.5,-220,0.5
322,807,N,Colgate,30,40,70,151,147,1400,77.5
322,808,N,Tennessee,42,35,77,18,17.5,-4000,7
322,809,N,Iona,38,35,73,164,166.5,2000,85.5
322,810,N,NorthCarolina,33,55,88,24.5,24.5,-10000,16.5
322,811,N,WashingtonU,40,38,78,134,136,155,74
322,812,N,UtahState,28,33,61,3,3.5,-185,5
322,813,N,OhioState,26,36,62,140,140,215,73.5
322,814,N,IowaState,24,35,59,6.5,5.5,-265,5
322,815,N,GeorgiaState,31,24,55,142,145.5,650,77.5
322,816,N,HoustonU,40,44,84,11.5,12.5,-1000,5
322,817,N,ArizonaState,31,43,74,155.5,160.5,250,84.5
322,818,N,Buffalo,44,47,91,5.5,6,-310,0
322,819,N,NorthernKentucky,26,31,57,136.5,135.5,750,72
322,820,N,TexasTech,30,42,72,14.5,13.5,-1200,7.5
322,821,N,Liberty,35,45,80,135,132,240,71.5
322,822,N,MississippiSt,37,39,76,8,6.5,-300,4
322,823,N,SaintLouis,18,34,52,126,126,400,67.5
322,824,N,VirginiaTech,40,26,66,10.5,10,-550,1
322,825,N,Oregon,25,47,72,116,117,110,63
322,826,N,Wisconsin,25,29,54,2,1.5,-130,1.5
322,827,N,CalIrvine,30,40,70,118,119,145,66
322,828,N,KansasState,30,34,64,5.5,4,-170,3
322,829,V,MemphisU,30,37,67,160.5,161.5,200,0.5
322,830,H,Creighton,40,39,79,4.5,5.5,-250,85.5
322,833,V,Drake,23,46,73,4.5,3.5,-170,3
322,834,H,SouthernUtah,27,42,80,146,151,145,79
323,837,N,Villanova,24,37,61,137,137.5,135,3.5
323,838,N,Purdue,43,44,87,3.5,3,-155,73.5
323,839,N,MurrayState,34,28,62,144,147,160,1.5
323,840,N,FloridaState,50,40,90,6,4,-190,78
323,841,N,Maryland,29,38,67,147,147,150,1.5
323,842,N,LSU,38,31,69,1,3,-180,77.5
323,843,N,Wofford,26,30,56,138.5,140,215,71.5
323,844,N,Kentucky,28,34,62,5,5.5,-265,3
323,845,N,Minnesota,19,31,50,142,138,450,71.5
323,846,N,MichiganState,33,37,70,10,10.5,-650,3
323,847,N,Florida,28,21,49,120,125.5,230,67.5
323,848,N,Michigan,32,32,64,7,6,-280,2.5
323,849,N,Auburn,51,38,89,1,2.5,-140,77
323,850,N,Kansas,25,50,75,147.5,147.5,120,4.5
323,851,N,Baylor,23,48,71,148,148,850,77
323,852,N,Gonzaga,39,44,83,12.5,14,-1500,4.5
323,853,V,Arkansas,28,32,60,148,147.5,190,78
323,854,H,IndianaU,30,33,63,6,5.5,-240,2.5
323,855,V,Lipscomb,43,43,86,155.5,156,105,82.5
323,856,H,NCGreensboro,35,34,69,0,1.5,-125,3.5
323,857,V,FloridaIntl,44,43,87,146,150.5,200,82
323,858,H,TexasState,40,41,81,8,5.5,-250,3
324,861,N,Oklahoma,22,29,51,127,126.5,450,66.5
324,862,N,Virginia,31,32,63,11,10.5,-650,4.5
324,863,N,CentralFlorida,36,40,76,143,142,800,76.5
324,864,N,Duke,44,33,77,12.5,13,-1400,6.5
324,865,N,Iowa,28,43,77,156,156,375,1.5
324,866,N,Tennessee,49,22,83,8,8,-500,81
324,867,N,WashingtonU,33,26,59,147,151.5,600,80
324,868,N,NorthCarolina,41,40,81,11.5,11.5,-900,4.5
324,869,N,Buffalo,25,33,58,147,151,170,0.5
324,870,N,TexasTech,33,45,78,3,4,-200,77
324,871,N,OhioState,31,28,59,131,132.5,250,71.5
324,872,N,HoustonU,39,35,74,5,6.5,-310,1.5
324,873,N,CalIrvine,23,31,54,122.5,127,190,1.5
324,874,N,Oregon,35,38,73,5.5,4.5,-240,68
324,875,N,Liberty,32,26,58,126,127,425,68
324,876,N,VirginiaTech,29,38,67,9,9.5,-600,7.5
324,877,N,WichitaState,29,34,63,137,137.5,240,71.5
324,878,N,Clemson,24,31,55,8,6.5,-300,6.5
324,879,N,Harvard,39,38,77,152.5,152.5,400,80.5
324,880,N,NCState,38,40,78,11.5,9.5,-550,6
324,881,V,Presbyterian,31,46,77,1.5,1,-120,3.5
324,882,H,RobertMorris,44,26,70,144.5,147,100,78.5
324,897,V,Xavier,32,38,76,140,139.5,160,74.5
324,898,H,Texas,38,32,78,6,4,-190,0.5
324,899,V,Nebraska,32,40,72,147,147.5,180,79.5
324,900,H,TCU,40,48,88,3.5,4.5,-220,0
325,601,V,NorfolkSt,23,37,60,145.5,146.5,750,76.5
325,602,H,Colorado,43,33,76,15,13.5,-1200,3.5
325,605,V,CoastalCarolina,50,59,109,157.5,157.5,500,85
325,606,H,WestVirginia,36,55,91,9,10.5,-700,9.5
325,607,V,UtahValley,32,25,57,146.5,146.5,135,78
325,608,H,SouthFlorida,33,33,66,2,3,-155,2.5
325,609,V,Longwood,36,53,89,155.5,155,900,83
325,610,H,Depaul,47,50,97,15.5,14.5,-1600,5.5
325,611,V,Brown,37,26,63,137,138,240,76
325,612,H,LoyolaMarymount,44,37,81,4,7,-300,2
325,613,V,TexasSouthern,36,58,94,163,162,240,84.5
325,614,H,UTRioGrandeValley,41,44,85,6,6.5,-300,3
325,615,V,CSBakersfield,25,45,70,148,147,110,76
325,616,H,SouthernUtah,23,44,67,2,2,-130,2
326,617,V,WichitaState,36,37,73,138.5,139,145,75
326,618,H,IndianaU,29,34,63,5.5,3.5,-170,3.5
326,619,V,Creighton,33,25,58,152,151.5,145,78.5
326,620,H,TCU,30,41,71,3,3.5,-170,3.5
326,629,V,Presbyterian,32,34,66,168,170,230,88.5
326,630,H,Marshall,39,44,83,5,6.5,-280,2
326,631,V,CharlestonSou,35,32,67,157,158,115,82.5
326,632,H,Hampton,29,44,73,1.5,2,-135,2.5
326,633,V,FloridaIntl,33,35,68,176.5,179,145,3
326,634,H,WiscGreenBay,53,45,98,3.5,3.5,-170,93.5
327,625,V,Lipscomb,38,56,94,163,163,185,87
327,626,H,NCState,47,46,93,3.5,5,-230,1
327,627,V,Colorado,19,36,55,139,138,180,2.5
327,628,H,Texas,44,24,68,6.5,5,-220,73.5
327,635,V,CoastalCarolina,38,49,87,162,165,275,86
327,636,H,Depaul,36,56,92,7,8,-350,5.5
328,651,N,Purdue,40,42,99,146.5,147.5,110,78.5
328,652,N,Tennessee,28,54,94,1,1.5,-130,4.5
328,653,N,Oregon,22,27,49,118,119,340,64
328,654,N,Virginia,30,23,53,8.5,8.5,-440,3.5
328,655,N,FloridaState,27,31,58,148.5,148.5,325,79
328,656,N,Gonzaga,38,34,72,7,7.5,-425,2
328,657,N,TexasTech,24,39,63,125.5,125,120,65.5
328,658,N,Michigan,16,28,44,2,2,-140,3.5
328,659,V,LoyolaMarymount,22,25,47,130,132,160,69
328,660,H,SouthFlorida,22,34,56,4.5,4,-190,3
328,663,V,Hampton,41,41,82,155,154.5,145,82
328,664,H,NJIT,26,44,70,3,3.5,-170,5.5
328,665,V,TexasSouthern,34,40,108,171,171,300,87.5
328,666,H,ULMonroe,40,34,102,8.5,8,-400,3
329,667,N,LSU,28,35,63,150,148,230,77
329,668,N,MichiganState,40,40,80,6,6,-280,0.5
329,669,N,VirginiaTech,38,35,73,144,143,350,76.5
329,670,N,Duke,34,41,75,7,7.5,-450,6.5
329,671,N,HoustonU,26,32,58,135.5,135,115,2
329,672,N,Kentucky,37,25,62,3,2,-135,72.5
329,673,N,Auburn,41,56,97,160,164,220,86
329,674,N,NorthCarolina,39,41,80,5,5.5,-270,5
329,675,V,CSBakersfield,30,35,65,156,154,220,81
329,676,H,WiscGreenBay,40,40,80,6.5,6,-270,1
330,681,N,Purdue,30,40,75,125.5,127.5,188,66.5
330,682,N,Virginia,29,41,80,4,4.5,-225,4
330,683,N,TexasTech,35,40,75,138,140,211,74.5
330,684,N,Gonzaga,37,32,69,4,5,-255,3
331,691,N,MichiganState,34,34,68,147.5,149,135,78
331,692,N,Duke,30,37,67,2,2.5,-155,2.5
331,693,N,Auburn,30,30,77,142,142.5,180,75.5
331,694,N,Kentucky,35,25,71,4,4.5,-220,1.5
401,701,V,Depaul,25,36,61,151,151.5,105,1
401,702,H,SouthFlorida,31,32,63,1.5,1,-125,78.5
402,709,N,WichitaState,30,34,64,153,150,100,1.5
402,710,N,Lipscomb,35,36,71,2,1,-120,79
402,711,N,Texas,31,27,58,1,137.5,-110,70.5
402,712,N,TCU,17,27,44,140,0,-110,4.5
402,723,V,Hampton,38,40,78,175,173,240,92
402,724,H,Marshall,51,29,80,5,7,-300,0.5
402,725,V,TexasSouthern,32,44,86,177,173.5,210,89
402,726,H,WiscGreenBay,36,40,87,5,6,-260,2.5
403,717,V,SouthFlorida,35,47,96,146.5,144.5,190,2
403,718,H,Depaul,46,36,100,4.5,4.5,-240,77.5
404,27,N,Lipscomb,27,39,66,146.5,142.5,105,3.5
404,728,N,Texas,41,40,81,1.5,1.5,-125,77.5
404,733,V,WiscGreenBay,42,28,70,171,169,185,89.5
404,734,H,Marshall,40,50,90,5.5,5,-230,4.5
405,735,V,SouthFlorida,39,38,77,145,146.5,105,78
405,736,H,Depaul,34,31,65,2,1.5,-125,2.5
406,801,V,TexasTech,23,38,61,133,133.5,120,68.5
406,802,H,MichiganState,21,30,51,2.5,2,-140,1
406,803,V,Auburn,31,31,62,130,132,260,70.5
406,804,H,Virginia,28,35,63,5,6.5,-330,5.5
408,811,V,TexasTech,29,39,77,118,119.5,116,0.5
408,812,H,Virginia,32,36,85,1,2,-136,65.5
1105,601,V,Princeton,42,25,67,144.5,142.5,190,76.5
1105,602,H,Duquesne,37,57,94,5.5,5.5,-240,4
1105,603,V,Louisville,45,42,87,7,6,-280,1
1105,604,H,MiamiFlorida,26,48,74,146.5,145,230,77.5
1105,605,V,Pennsylvania,35,46,81,146,153,275,82.5
1105,606,H,Alabama,35,45,80,7.5,7.5,-350,4.5
1105,607,V,AppalachianSt,25,46,71,142,148,1100,78.5
1105,608,H,Michigan,46,33,79,18.5,16.5,-2500,5
1105,609,V,VirginiaTech,34,33,67,132,128.5,250,70
1105,610,H,Clemson,37,23,60,4,7,-310,3.5
1105,611,V,VMI,38,30,68,151,150,325,79
1105,612,H,EastCarolina,36,44,80,8,8.5,-425,6
1105,613,V,WesternCarolina,38,34,72,151,158.5,1000,83
1105,614,H,Georgia,37,54,91,16.5,15.5,-2000,11
1105,615,V,WesternIllinois,25,40,65,143,143,1600,76.5
1105,616,H,IndianaU,46,52,98,21.5,21.5,-6000,8
1105,617,V,Bradley,45,36,81,3,5,-210,2.5
1105,618,V,StJosephs,43,43,86,143.5,148,175,80.5
1105,619,V,Drexel,31,31,62,149,150,600,78.5
1105,620,V,Temple,31,39,70,13,12,-900,8
1105,621,V,GeoWashington,23,35,58,134,134,190,70.5
1105,622,V,Towson,32,40,72,6,5.5,-240,0.5
1105,623,V,Chattanooga,38,30,68,154.5,159.5,135,85
1105,624,V,EasternKentucky,33,46,79,4.5,3,-155,2
1105,625,V,Samford,30,40,86,4,4.5,-200,3
1105,626,V,MoreheadState,35,35,90,152.5,155,170,81
1105,627,V,Ohio,32,33,65,136,131.5,550,68.5
1105,628,V,StBonaventure,25,28,53,12,12,-800,9.5
1105,629,V,UCDavis,22,26,48,127,125,650,67
1105,630,V,LoyolaChicago,39,43,82,14,12.5,-1000,2.5
1105,631,V,UTRioGrandeValley,32,25,57,152.5,152.5,180,80
1105,632,V,SouthDakotaState,35,35,70,4.5,5,-220,2.5
1105,633,V,Rice,19,24,43,154.5,156.5,1400,80.5
1105,634,V,Arkansas,39,52,91,18,18.5,-4000,5.5
1105,635,V,ClevelandState,21,29,50,145,146,1600,76
1105,636,V,Minnesota,38,47,85,20.5,22,-6000,8
1105,637,V,FloridaIntl,30,39,69,156,159,1200,82
1105,638,V,MississippiSt,40,37,77,16.5,16,-3000,7
1105,639,V,ArkansasLR,33,34,67,127,141,650,74.5
1105,640,V,MissouriSt,39,27,66,13.5,12.5,-1000,5.5
1105,641,V,OldDominion,25,28,53,152,122.5,175,65
1105,642,V,NorthernIowa,26,32,58,5.5,4.5,-210,2.5
1105,643,V,TexSanAntonio,36,31,67,152,154,700,81
1105,644,V,Oklahoma,36,49,85,13.5,13,-1100,8.5
1105,645,V,JacksonvilleSt,24,41,65,140,140,650,72.5
1105,646,V,SMU,31,43,74,11.5,12.5,-1000,5.5
1105,647,V,NorthDakotaState,22,32,54,134,131.5,525,67.5
1105,648,V,KansasState,21,46,67,13,11,-750,8.5
1105,649,V,NorthernColorado,15,30,45,137.5,134.5,1100,69
1105,650,V,Texas,34,35,69,16,16.5,-2500,6
1105,651,V,EasternIllinois,31,29,60,142,138,1500,75
